automaticTrigger;0f;2f;10f;10f;openingCutscene
automaticTrigger;0f;-300f;10f;10f;move+obstacles
automaticTrigger;0f;-2500f;10f;10f;targets+obstacles
automaticTrigger;0f;-5400f;10f;10f;teleportation+targets
automaticTrigger;0f;-9400f;10f;10f;teleport_through_obstacles
automaticTrigger;0f;-11400f;10f;10f;teleport_through_targets
automaticTrigger;0f;-12600f;10f;10f;powerups+targets+repair
automaticTrigger;0f;-13800f;10f;10f;bombs+targets
automaticTrigger;0f;-15300f;10f;10f;use_bombs_sparingly
automaticTrigger;0f;-17100f;10f;10f;done!
automaticTrigger;0f;-18000f;10f;10f;endLevel
target;510;-2790;1;0
target;740;-2930;1;0
target;670;-3560;1;0
target;190;-3270;1;0
target;640;-4560;1;0
target;820;-4560;1;0
target;230;-8680;1;0
target;780;-8540;1;0
target;780;-8830;1;0
target;850;-9860;1;0
target;120;-10240;1;0
target;880;-10590;1;0
powerup;640;-12480;1;0
target;810;-12900;1;0
target;610;-13060;1;0
repair;230;-13310;1;0
bomb;440;-13690;1;0
bomb;500;-13750;1;0
bomb;560;-13690;1;0
target;300;-11920;1;0
target;570;-12140;1;0
target;440;-3270;1;0
target;500;-4420;1;0
target;850;-7600;1;0
target;140;-7850;1;0
target;850;-8030;1;0
target;140;-8290;1;0
target;770;-9860;1;0
target;200;-10240;1;0
target;800;-10590;1;0
target;490;-8590;1;0
target;490;-8770;1;0
target;740;-12900;1;0
target;540;-13060;1;0
target;140;-14610;1;0
target;390;-14610;1;0
target;640;-14610;1;0
target;820;-14760;1;0
target;570;-14760;1;0
target;320;-14760;1;0
target;610;-16220;1;0
target;860;-16220;1;0
target;420;-16400;1;0
target;670;-16400;1;0
target;460;-14890;1;0
